stock_id,date,stock_deal,stock_follow,stock_tweet
SH601880,2018-07-23,,40353.0,
SH600006,2018-07-23,,40232.0,
SH600678,2018-07-23,,39664.0,
SH600072,2018-07-23,,39361.0,
SZ002736,2018-07-23,,39359.0,
SZ300392,2018-07-23,,39264.0,
SZ300252,2018-07-23,,39216.0,
SH600482,2018-07-23,,39095.0,5638.0
SZ002511,2018-07-23,,38981.0,
SH600754,2018-07-23,,38516.0,
SH601333,2018-07-23,,38512.0,
SZ000005,2018-07-23,,38496.0,7619.0
SZ002524,2018-07-23,,38349.0,
SH600485,2018-07-23,,38328.0,
SZ000062,2018-07-23,,38115.0,
SZ000520,2018-07-23,,38068.0,
SZ002581,2018-07-23,,37912.0,2849.0
SZ300185,2018-07-23,,37902.0,
SH600289,2018-07-23,,37858.0,
SZ002167,2018-07-23,,37724.0,
SZ000718,2018-07-23,,37600.0,
SZ300329,2018-07-23,,37524.0,
SZ002707,2018-07-23,,37356.0,8247.0
SH601608,2018-07-23,,37344.0,
SZ002489,2018-07-23,,37300.0,
SZ300134,2018-07-23,,37218.0,2725.0
SZ000767,2018-07-23,,37170.0,
SH600416,2018-07-23,,37048.0,
SZ002387,2018-07-23,,37001.0,21944.0
SH603996,2018-07-23,,36752.0,
SZ002527,2018-07-23,,36658.0,8642.0
SZ002276,2018-07-23,,36545.0,
SZ000016,2018-07-23,,36249.0,
SZ000882,2018-07-23,,36212.0,
SH600275,2018-07-23,,36072.0,
SH600459,2018-07-23,,35965.0,
SZ000403,2018-07-23,,35920.0,7050.0
SH600182,2018-07-23,,35771.0,
SH600233,2018-07-23,,35732.0,7480.0
SZ300359,2018-07-23,,35496.0,
SZ000931,2018-07-23,,35307.0,7752.0
SH600804,2018-07-23,,35283.0,
SZ000793,2018-07-23,,35078.0,
SZ000816,2018-07-23,,34887.0,3086.0
SH600432,2018-07-23,,34843.0,
SZ300333,2018-07-23,,34659.0,
SH600969,2018-07-23,,34634.0,
SZ002181,2018-07-23,,34588.0,
SH600650,2018-07-23,,34565.0,
SH600310,2018-07-23,,34488.0,
SZ002498,2018-07-23,,34458.0,7179.0
SZ300294,2018-07-23,,34453.0,
SH603299,2018-07-23,,34403.0,
SZ000750,2018-07-23,,34304.0,
SH600401,2018-07-23,,34232.0,
SH600673,2018-07-23,,34064.0,
SZ002607,2018-07-23,,34059.0,10287.0
SZ000503,2018-07-23,,33957.0,10178.0
SZ000911,2018-07-23,,33953.0,
SH600590,2018-07-23,,33546.0,
SZ002718,2018-07-23,,33479.0,
SZ002448,2018-07-23,,33422.0,
SH600863,2018-07-23,,33247.0,
SZ002036,2018-07-23,,33036.0,2716.0
SH600630,2018-07-23,,33018.0,
SH600959,2018-07-23,,32855.0,
SZ000400,2018-07-23,,32844.0,
SH600074,2018-07-23,,32812.0,4445.0
SH600456,2018-07-23,,32718.0,4316.0
SH600578,2018-07-23,,32554.0,
SZ300357,2018-07-23,,32428.0,
SH600748,2018-07-23,,32321.0,2376.0
SH600137,2018-07-23,,32060.0,
SZ300013,2018-07-23,,31827.0,
SZ002519,2018-07-23,,31656.0,
SH600775,2018-07-23,,31613.0,
SZ300052,2018-07-23,,31494.0,
SZ002608,2018-07-23,,31446.0,2695.0
SZ002625,2018-07-23,,31362.0,
SH600663,2018-07-23,,31292.0,9954.0
SZ300135,2018-07-23,,31131.0,
SZ300028,2018-07-23,,31110.0,11838.0
SZ000558,2018-07-23,,31091.0,
SZ000099,2018-07-23,,30778.0,
SZ000511,2018-07-23,,30733.0,
SH603116,2018-07-23,,30659.0,
SH603223,2018-07-23,,30608.0,
SZ002155,2018-07-23,,30601.0,
SH600836,2018-07-23,,30545.0,
SZ002595,2018-07-23,,30480.0,
SZ000973,2018-07-23,,30357.0,
SZ002261,2018-07-23,,30302.0,
SH600017,2018-07-23,,30274.0,
SZ002515,2018-07-23,,30265.0,
SH603085,2018-07-23,,30257.0,4286.0
SZ000561,2018-07-23,,30251.0,2926.0
SH600707,2018-07-23,,30240.0,
SH603167,2018-07-23,,30190.0,3722.0
SZ002130,2018-07-23,,30133.0,
SH600054,2018-07-23,,30096.0,2856.0
SH600288,2018-07-23,,29973.0,
SZ002052,2018-07-23,,29968.0,6996.0
SH600363,2018-07-23,,29870.0,
SZ300183,2018-07-23,,29860.0,
SH600126,2018-07-23,,29849.0,
SZ002197,2018-07-23,,29845.0,
SZ300179,2018-07-23,,29753.0,
SH601001,2018-07-23,,29523.0,5348.0
SH601777,2018-07-23,,29444.0,
SH600359,2018-07-23,,29415.0,3456.0
SZ300173,2018-07-23,,29387.0,
SZ002186,2018-07-23,,29351.0,4811.0
SH601158,2018-07-23,,29298.0,
SH600526,2018-07-23,,29260.0,
SZ000837,2018-07-23,,29228.0,
SZ002177,2018-07-23,,29143.0,
SZ000156,2018-07-23,,29081.0,6987.0
SZ000616,2018-07-23,,29062.0,8274.0
SH600112,2018-07-23,,28920.0,
SH603168,2018-07-23,,28840.0,2418.0
SH600093,2018-07-23,,28770.0,4452.0
SZ300145,2018-07-23,,28768.0,
SH600998,2018-07-23,,28565.0,7962.0
SZ300501,2018-07-23,,28559.0,
SZ002051,2018-07-23,,28478.0,
SH600187,2018-07-23,,28448.0,
SZ002557,2018-07-23,,28425.0,8118.0
SZ002275,2018-07-23,,28390.0,2883.0
SZ000989,2018-07-23,,28304.0,
SZ002331,2018-07-23,,28293.0,
SH603000,2018-07-23,,28282.0,2979.0
SZ002327,2018-07-23,,28234.0,7403.0
SZ000547,2018-07-23,,28180.0,6130.0
SZ002418,2018-07-23,,28115.0,
SZ000829,2018-07-23,,28010.0,
SZ002097,2018-07-23,,27984.0,
SZ002496,2018-07-23,,27931.0,5449.0
SZ002686,2018-07-23,,27873.0,
SZ002587,2018-07-23,,27863.0,6240.0
SH600571,2018-07-23,,27743.0,
SZ000030,2018-07-23,,27719.0,
SZ300205,2018-07-23,,27669.0,
SZ002596,2018-07-23,,27638.0,3164.0
SH600355,2018-07-23,,27628.0,
SH600862,2018-07-23,,27576.0,
SZ002334,2018-07-23,,27543.0,
SZ000506,2018-07-23,,27495.0,2718.0
SZ000650,2018-07-23,,27475.0,
SH600864,2018-07-23,,27389.0,
SZ002375,2018-07-23,,27352.0,5134.0
SZ002799,2018-07-23,,27276.0,
SZ002568,2018-07-23,,27252.0,15908.0
SH600794,2018-07-23,,27180.0,
SH600467,2018-07-23,,27174.0,
SH600033,2018-07-23,,27170.0,
SH600702,2018-07-23,,27096.0,3057.0
SH600313,2018-07-23,,27037.0,
SH601555,2018-07-23,,26986.0,
SH600052,2018-07-23,,26973.0,
SZ300339,2018-07-23,,26951.0,
SH600558,2018-07-23,,26916.0,
SH600127,2018-07-23,,26873.0,
SZ002330,2018-07-23,,26871.0,
SZ002616,2018-07-23,,26852.0,
SZ002771,2018-07-23,,26848.0,
SZ000159,2018-07-23,,26827.0,3494.0
SZ002268,2018-07-23,,26801.0,5837.0
SH600563,2018-07-23,,26754.0,
SZ002658,2018-07-23,,26678.0,
SZ002121,2018-07-23,,26657.0,9411.0
SZ000690,2018-07-23,,26646.0,
SH600119,2018-07-23,,26634.0,
SZ002227,2018-07-23,,26629.0,
SZ002778,2018-07-23,,26579.0,
SZ000838,2018-07-23,,26514.0,
SH600330,2018-07-23,,26448.0,
SZ002094,2018-07-23,,26403.0,
SH600726,2018-07-23,,26297.0,
SZ000032,2018-07-23,,26281.0,
SH603508,2018-07-23,,26279.0,
SH600592,2018-07-23,,26255.0,
SH600680,2018-07-23,,26215.0,
SZ300152,2018-07-23,,26177.0,
SH600855,2018-07-23,,26126.0,5972.0
SZ002598,2018-07-23,,26040.0,
SZ300386,2018-07-23,,26034.0,
SH601010,2018-07-23,,25791.0,
SH600058,2018-07-23,,25786.0,5134.0
SH600550,2018-07-23,,25732.0,2762.0
SZ002260,2018-07-23,,25653.0,
SH600551,2018-07-23,,25606.0,
SH600129,2018-07-23,,25574.0,
SH600736,2018-07-23,,25553.0,
SH600251,2018-07-23,,25531.0,
SH600317,2018-07-23,,25518.0,
SZ002251,2018-07-23,,25487.0,7701.0
SZ002558,2018-07-23,,25463.0,10217.0
SH600770,2018-07-23,,25409.0,
SH601801,2018-07-23,,25358.0,
SH600035,2018-07-23,,25339.0,6209.0
SZ002210,2018-07-23,,25287.0,
SZ002290,2018-07-23,,25284.0,
SH600255,2018-07-23,,25255.0,
SH600433,2018-07-23,,25204.0,
SZ002326,2018-07-23,,25189.0,
SZ000607,2018-07-23,,25100.0,
SZ000631,2018-07-23,,25097.0,
SZ002547,2018-07-23,,25073.0,
SZ002494,2018-07-23,,25052.0,2446.0
SZ002277,2018-07-23,,25024.0,
SZ002084,2018-07-23,,24901.0,
SZ002433,2018-07-23,,24867.0,9509.0
SZ002067,2018-07-23,,24758.0,
SH601208,2018-07-23,,24730.0,
SH600082,2018-07-23,,24726.0,
SZ300245,2018-07-23,,24719.0,
SH600405,2018-07-23,,24714.0,6491.0
SZ300155,2018-07-23,,24676.0,
SZ300020,2018-07-23,,24657.0,
SZ002702,2018-07-23,,24639.0,
SH600278,2018-07-23,,24581.0,
SZ002154,2018-07-23,,24510.0,
SH600283,2018-07-23,,24477.0,
SH600234,2018-07-23,,24388.0,
SZ002303,2018-07-23,,24350.0,
SH600642,2018-07-23,,24338.0,4658.0
SZ002170,2018-07-23,,24299.0,
SZ002216,2018-07-23,,24265.0,
SH600284,2018-07-23,,24243.0,
SH600279,2018-07-23,,24235.0,4750.0
SH600679,2018-07-23,,24204.0,
SZ000014,2018-07-23,,24187.0,5583.0
SZ000680,2018-07-23,,24187.0,
SZ000673,2018-07-23,,24131.0,
SH601566,2018-07-23,,24120.0,
SZ300097,2018-07-23,,24118.0,
SH603026,2018-07-23,,24016.0,
SH600610,2018-07-23,,23924.0,10157.0
SH600397,2018-07-23,,23918.0,
SZ002421,2018-07-23,,23905.0,
SZ002488,2018-07-23,,23864.0,
SZ000061,2018-07-23,,23732.0,
SZ002022,2018-07-23,,23674.0,
SZ002029,2018-07-23,,23651.0,
SH600965,2018-07-23,,23649.0,
SH603300,2018-07-23,,23648.0,
SZ000937,2018-07-23,,23562.0,
SZ300297,2018-07-23,,23522.0,
SZ300118,2018-07-23,,23495.0,
SZ000048,2018-07-23,,,12551.0
SH600419,2018-07-23,,,8699.0
SZ002325,2018-07-23,,,8266.0
SZ300372,2018-07-23,,,8238.0
SZ002256,2018-07-23,,,8050.0
SH603108,2018-07-23,,,7844.0
SH600556,2018-07-23,,,7836.0
SZ300248,2018-07-23,,,7763.0
SZ002529,2018-07-23,,,7683.0
SZ000567,2018-07-23,,,7415.0
SZ002623,2018-07-23,,,7053.0
SZ300368,2018-07-23,,,6958.0
SZ002416,2018-07-23,,,6911.0
SH600531,2018-07-23,,,6858.0
SH600318,2018-07-23,,,6762.0
SZ000796,2018-07-23,,,6752.0
SH600458,2018-07-23,,,6585.0
SZ300199,2018-07-23,,,6528.0
SZ300043,2018-07-23,,,6406.0
SZ002471,2018-07-23,,,6241.0
SZ300026,2018-07-23,,,6141.0
SZ002289,2018-07-23,,,6121.0
SH600701,2018-07-23,,,5984.0
SZ002157,2018-07-23,,,5913.0
SZ002072,2018-07-23,,,5753.0
SH603888,2018-07-23,,,5670.0
SZ002373,2018-07-23,,,5516.0
SH603939,2018-07-23,,,5462.0
SZ000722,2018-07-23,,,5431.0
SZ300745,2018-07-23,,,5430.0
SZ300081,2018-07-23,,,5427.0
SZ002196,2018-07-23,,,5335.0
SH600207,2018-07-23,,,5301.0
SH600039,2018-07-23,,,5262.0
SZ000021,2018-07-23,,,5203.0
SZ002436,2018-07-23,,,5193.0
SZ300006,2018-07-23,,,5193.0
SZ300647,2018-07-23,,,5053.0
SZ002339,2018-07-23,,,5052.0
SH600798,2018-07-23,,,4996.0
SZ002864,2018-07-23,,,4948.0
SZ002618,2018-07-23,,,4943.0
SZ002313,2018-07-23,,,4930.0
SH600744,2018-07-23,,,4925.0
SH600555,2018-07-23,,,4875.0
SZ002113,2018-07-23,,,4857.0
SZ000721,2018-07-23,,,4851.0
SZ002609,2018-07-23,,,4850.0
SH600277,2018-07-23,,,4829.0
SZ300725,2018-07-23,,,4823.0
SH600439,2018-07-23,,,4780.0
SZ000939,2018-07-23,,,4765.0
SZ000572,2018-07-23,,,4739.0
SZ002746,2018-07-23,,,4692.0
SZ300454,2018-07-23,,,4635.0
SH603466,2018-07-23,,,4633.0
SZ002122,2018-07-23,,,4619.0
SH603777,2018-07-23,,,4604.0
SH600175,2018-07-23,,,4586.0
SZ002226,2018-07-23,,,4573.0
SH600351,2018-07-23,,,4563.0
SZ002002,2018-07-23,,,4524.0
SZ000028,2018-07-23,,,4507.0
SZ000760,2018-07-23,,,4484.0
SZ002632,2018-07-23,,,4458.0
SH600759,2018-07-23,,,4435.0
SZ002464,2018-07-23,,,4395.0
SH600448,2018-07-23,,,4377.0
SZ002462,2018-07-23,,,4376.0
SZ300688,2018-07-23,,,4318.0
SZ000536,2018-07-23,,,4318.0
SZ300667,2018-07-23,,,4313.0
SZ000416,2018-07-23,,,4263.0
SH600165,2018-07-23,,,4209.0
SZ300554,2018-07-23,,,4199.0
SZ002903,2018-07-23,,,4197.0
SZ300390,2018-07-23,,,4187.0
SH601005,2018-07-23,,,4173.0
SH600580,2018-07-23,,,4133.0
SH600723,2018-07-23,,,4058.0
SZ000564,2018-07-23,,,4043.0
SH603659,2018-07-23,,,4032.0
SZ002453,2018-07-23,,,4004.0
SH600350,2018-07-23,,,3991.0
SZ002207,2018-07-23,,,3977.0
SZ002561,2018-07-23,,,3969.0
SH603999,2018-07-23,,,3949.0
SZ002126,2018-07-23,,,3944.0
SZ002318,2018-07-23,,,3927.0
SZ300149,2018-07-23,,,3880.0
SZ002390,2018-07-23,,,3857.0
SZ000565,2018-07-23,,,3852.0
SZ000659,2018-07-23,,,3847.0
SZ002579,2018-07-23,,,3840.0
SH600502,2018-07-23,,,3828.0
SH603077,2018-07-23,,,3812.0
SH600236,2018-07-23,,,3811.0
SH600449,2018-07-23,,,3805.0
SH600865,2018-07-23,,,3792.0
SZ002243,2018-07-23,,,3776.0
SZ300269,2018-07-23,,,3749.0
SZ002679,2018-07-23,,,3748.0
SZ002628,2018-07-23,,,3728.0
SZ002112,2018-07-23,,,3704.0
SZ300061,2018-07-23,,,3703.0
SH600929,2018-07-23,,,3685.0
SH603611,2018-07-23,,,3677.0
SZ000533,2018-07-23,,,3661.0
SH600565,2018-07-23,,,3633.0
SZ300707,2018-07-23,,,3627.0
SZ002368,2018-07-23,,,3621.0
SZ300335,2018-07-23,,,3616.0
SZ002443,2018-07-23,,,3613.0
SZ002250,2018-07-23,,,3608.0
SZ002837,2018-07-23,,,3595.0
SZ300657,2018-07-23,,,3575.0
SZ000045,2018-07-23,,,3573.0
SH603308,2018-07-23,,,3547.0
SH600682,2018-07-23,,,3545.0
SZ300438,2018-07-23,,,3530.0
SZ000539,2018-07-23,,,3506.0
SZ002622,2018-07-23,,,3498.0
SH600229,2018-07-23,,,3497.0
SZ002772,2018-07-23,,,3461.0
SH600834,2018-07-23,,,3455.0
SZ000548,2018-07-23,,,3447.0
SZ002221,2018-07-23,,,3440.0
SZ002103,2018-07-23,,,3433.0
SH603800,2018-07-23,,,3428.0
SZ002745,2018-07-23,,,3405.0
SZ300684,2018-07-23,,,3385.0
SZ000524,2018-07-23,,,3364.0
SZ000935,2018-07-23,,,3363.0
SZ300219,2018-07-23,,,3361.0
SZ002143,2018-07-23,,,3328.0
SH601028,2018-07-23,,,3319.0
SZ300282,2018-07-23,,,3312.0
SZ002627,2018-07-23,,,3309.0
SZ002282,2018-07-23,,,3284.0
SZ002124,2018-07-23,,,3277.0
SH600758,2018-07-23,,,3250.0
SH600676,2018-07-23,,,3246.0
SZ002031,2018-07-23,,,3242.0
SZ002565,2018-07-23,,,3176.0
SZ000916,2018-07-23,,,3166.0
SZ002159,2018-07-23,,,3164.0
SZ300139,2018-07-23,,,3144.0
SZ002127,2018-07-23,,,3140.0
SH603686,2018-07-23,,,3108.0
SZ000008,2018-07-23,,,3098.0
SZ002512,2018-07-23,,,3098.0
SZ002218,2018-07-23,,,3092.0
SH600981,2018-07-23,,,3087.0
SZ300255,2018-07-23,,,3061.0
SH603021,2018-07-23,,,3051.0
SH600856,2018-07-23,,,3009.0
SH600961,2018-07-23,,,2974.0
SZ002877,2018-07-23,,,2954.0
SZ002889,2018-07-23,,,2952.0
SZ002684,2018-07-23,,,2939.0
SZ002054,2018-07-23,,,2922.0
SH603050,2018-07-23,,,2918.0
SZ000420,2018-07-23,,,2917.0
SH601666,2018-07-23,,,2894.0
SZ300401,2018-07-23,,,2892.0
SZ002931,2018-07-23,,,2862.0
SZ002912,2018-07-23,,,2850.0
SZ300609,2018-07-23,,,2841.0
SZ000010,2018-07-23,,,2841.0
SZ002611,2018-07-23,,,2837.0
SZ300644,2018-07-23,,,2834.0
SZ000900,2018-07-23,,,2816.0
SH600139,2018-07-23,,,2804.0
SH603111,2018-07-23,,,2799.0
SZ002662,2018-07-23,,,2784.0
SZ000038,2018-07-23,,,2777.0
SH600917,2018-07-23,,,2771.0
SH603366,2018-07-23,,,2766.0
SZ300663,2018-07-23,,,2759.0
SZ002374,2018-07-23,,,2748.0
SH601990,2018-07-23,,,2739.0
SH603156,2018-07-23,,,2736.0
SZ002409,2018-07-23,,,2721.0
SH603808,2018-07-23,,,2721.0
SH603165,2018-07-23,,,2721.0
SZ300708,2018-07-23,,,2717.0
SZ300682,2018-07-23,,,2697.0
SZ300730,2018-07-23,,,2686.0
SZ300629,2018-07-23,,,2686.0
SZ300705,2018-07-23,,,2678.0
SH600237,2018-07-23,,,2674.0
SZ002634,2018-07-23,,,2669.0
SH603619,2018-07-23,,,2659.0
SZ000723,2018-07-23,,,2652.0
SH600777,2018-07-23,,,2650.0
SZ300700,2018-07-23,,,2634.0
SH601066,2018-07-23,,,2622.0
SH600734,2018-07-23,,,2604.0
SH603214,2018-07-23,,,2600.0
SZ300409,2018-07-23,,,2592.0
SH603711,2018-07-23,,,2585.0
SZ002088,2018-07-23,,,2585.0
SH603348,2018-07-23,,,2578.0
SZ300653,2018-07-23,,,2574.0
SZ002727,2018-07-23,,,2559.0
SZ002917,2018-07-23,,,2557.0
SH603826,2018-07-23,,,2553.0
SH601515,2018-07-23,,,2544.0
SZ002042,2018-07-23,,,2527.0
SZ300692,2018-07-23,,,2525.0
SH603813,2018-07-23,,,2518.0
SZ300018,2018-07-23,,,2518.0
SH600331,2018-07-23,,,2513.0
SH603882,2018-07-23,,,2512.0
SZ300696,2018-07-23,,,2512.0
SH600721,2018-07-23,,,2510.0
SZ002082,2018-07-23,,,2505.0
SZ002591,2018-07-23,,,2503.0
SH600885,2018-07-23,,,2500.0
SZ002775,2018-07-23,,,2492.0
SZ300310,2018-07-23,,,2485.0
SH600121,2018-07-23,,,2483.0
SH603045,2018-07-23,,,2468.0
SH600211,2018-07-23,,,2457.0
SH600311,2018-07-23,,,2451.0
SZ300512,2018-07-23,,,2446.0
SH601199,2018-07-23,,,2437.0
SH603806,2018-07-23,,,2435.0
SZ002455,2018-07-23,,,2433.0
SZ000560,2018-07-23,,,2418.0
SZ002753,2018-07-23,,,2403.0
SZ300731,2018-07-23,,,2403.0
SZ002278,2018-07-23,,,2401.0
SZ300740,2018-07-23,,,2392.0
SZ002137,2018-07-23,,,2392.0
SZ300340,2018-07-23,,,2391.0
SZ300628,2018-07-23,,,2387.0
SH603579,2018-07-23,,,2386.0
SZ300311,2018-07-23,,,2366.0
SH603383,2018-07-23,,,2363.0
SZ002101,2018-07-23,,,2356.0
SH603501,2018-07-23,,,2353.0
SZ300607,2018-07-23,,,2352.0
SH601318,2018-07-24,2911.0,796167.0,220989.0
SH601313,2018-07-24,2309.0,60689.0,78318.0
SZ000651,2018-07-24,2000.0,521982.0,269076.0
SH601166,2018-07-24,1793.0,749035.0,139187.0
SH600016,2018-07-24,1388.0,649861.0,93999.0
SH601668,2018-07-24,1264.0,319957.0,75084.0
SZ000001,2018-07-24,1147.0,363063.0,54467.0
SH600036,2018-07-24,1016.0,909890.0,211808.0
SZ002230,2018-07-24,978.0,471377.0,116156.0
SZ000725,2018-07-24,959.0,404027.0,72722.0
SH600887,2018-07-24,949.0,401115.0,77303.0
SH600519,2018-07-24,860.0,629764.0,194984.0
SZ000002,2018-07-24,829.0,488695.0,172759.0
SZ000333,2018-07-24,823.0,275777.0,52549.0
SH600516,2018-07-24,818.0,136140.0,85291.0
SH600340,2018-07-24,697.0,139365.0,42511.0
SH601288,2018-07-24,685.0,373864.0,45232.0
SH600487,2018-07-24,652.0,135243.0,33204.0
SZ000625,2018-07-24,637.0,189100.0,28926.0
SH600048,2018-07-24,614.0,275218.0,45164.0
SH600886,2018-07-24,610.0,363455.0,62732.0
SH600309,2018-07-24,606.0,146153.0,45475.0
SZ000063,2018-07-24,604.0,253458.0,53092.0
SH600104,2018-07-24,592.0,185557.0,30133.0
SZ002024,2018-07-24,587.0,636012.0,181502.0
SZ002415,2018-07-24,575.0,303849.0,36685.0
SZ000895,2018-07-24,571.0,187949.0,25955.0
SH600050,2018-07-24,566.0,238502.0,58990.0
SH600196,2018-07-24,563.0,333299.0,55479.0
SH601939,2018-07-24,544.0,306841.0,41745.0
SZ002466,2018-07-24,539.0,223291.0,47027.0
SZ000423,2018-07-24,535.0,317041.0,52511.0
SH600030,2018-07-24,528.0,454029.0,85468.0
SZ300059,2018-07-24,523.0,327256.0,52624.0
SH600585,2018-07-24,501.0,145954.0,42374.0
SH600276,2018-07-24,499.0,279559.0,55185.0
SZ000858,2018-07-24,489.0,295589.0,59440.0
SH600660,2018-07-24,469.0,223901.0,36738.0
SH600184,2018-07-24,467.0,53217.0,
SZ002456,2018-07-24,465.0,121260.0,26055.0
SZ002508,2018-07-24,462.0,122085.0,21843.0
SH601988,2018-07-24,461.0,420946.0,53777.0
SH601155,2018-07-24,442.0,62910.0,36002.0
SZ002129,2018-07-24,433.0,159316.0,21972.0
SH601933,2018-07-24,432.0,190255.0,44004.0
SH601398,2018-07-24,430.0,326162.0,50799.0
SZ002450,2018-07-24,425.0,139652.0,47341.0
SZ000983,2018-07-24,421.0,53025.0,4051.0
SH603993,2018-07-24,412.0,97198.0,20112.0
SZ002310,2018-07-24,402.0,78331.0,27125.0
SH600703,2018-07-24,401.0,78707.0,15205.0
SZ300104,2018-07-24,394.0,728800.0,326280.0
SZ002594,2018-07-24,392.0,304084.0,133591.0
SH601766,2018-07-24,382.0,294921.0,108470.0
SH601336,2018-07-24,378.0,153473.0,27118.0
SZ002460,2018-07-24,375.0,100470.0,36159.0
SZ000538,2018-07-24,372.0,245249.0,23472.0
SH601088,2018-07-24,371.0,157381.0,30759.0
SH600690,2018-07-24,369.0,143083.0,21399.0
SZ000671,2018-07-24,362.0,62779.0,26506.0
SH601601,2018-07-24,348.0,91531.0,25001.0
SZ000792,2018-07-24,346.0,135601.0,16141.0
SZ002797,2018-07-24,346.0,34481.0,4747.0
SH600816,2018-07-24,344.0,56280.0,5859.0
SH600176,2018-07-24,339.0,48407.0,10809.0
SZ000338,2018-07-24,333.0,156836.0,21049.0
SZ000786,2018-07-24,331.0,58479.0,7139.0
SZ300072,2018-07-24,326.0,99686.0,68753.0
SZ002007,2018-07-24,323.0,163099.0,23680.0
SH600570,2018-07-24,321.0,331799.0,50460.0
SH601009,2018-07-24,320.0,218058.0,8076.0
SH601229,2018-07-24,312.0,,5300.0
SZ002049,2018-07-24,305.0,140405.0,12117.0
SZ002027,2018-07-24,303.0,79779.0,18933.0
SZ300017,2018-07-24,302.0,164356.0,30895.0
SH601899,2018-07-24,301.0,169438.0,24166.0
SZ002597,2018-07-24,298.0,50953.0,10086.0
SZ300296,2018-07-24,298.0,57840.0,20154.0
SZ300146,2018-07-24,296.0,82393.0,21729.0
SH600177,2018-07-24,294.0,99075.0,27947.0
SH600674,2018-07-24,293.0,140187.0,6163.0
SZ002019,2018-07-24,293.0,55489.0,20920.0
SZ300070,2018-07-24,291.0,80542.0,16255.0
SZ002142,2018-07-24,289.0,103517.0,6077.0
SH600332,2018-07-24,271.0,172149.0,39971.0
SH600900,2018-07-24,270.0,129174.0,26834.0
SZ002294,2018-07-24,270.0,77222.0,18921.0
SH601633,2018-07-24,269.0,129583.0,60315.0
SH601998,2018-07-24,267.0,229772.0,23721.0
SZ300355,2018-07-24,266.0,43084.0,17899.0
SH600392,2018-07-24,264.0,49478.0,14539.0
SH601127,2018-07-24,263.0,,2273.0
SH600362,2018-07-24,259.0,150596.0,7222.0
SZ300015,2018-07-24,259.0,93970.0,18756.0
SZ002008,2018-07-24,256.0,121817.0,29225.0
SZ002405,2018-07-24,252.0,128615.0,9256.0
SZ000963,2018-07-24,251.0,48985.0,12056.0
SZ000839,2018-07-24,251.0,80632.0,7746.0
SZ000848,2018-07-24,250.0,45761.0,12416.0
SZ000488,2018-07-24,250.0,58434.0,11731.0
SH601328,2018-07-24,246.0,324323.0,32551.0
SH600029,2018-07-24,246.0,179640.0,26316.0
SH603799,2018-07-24,246.0,69000.0,24154.0
SH600291,2018-07-24,245.0,101632.0,5436.0
SH600518,2018-07-24,244.0,223500.0,8135.0
SH600436,2018-07-24,243.0,117148.0,19407.0
SH601006,2018-07-24,243.0,173360.0,4980.0
SH601607,2018-07-24,241.0,244331.0,17741.0
SZ002353,2018-07-24,240.0,130785.0,18813.0
SH600460,2018-07-24,238.0,63592.0,10558.0
SH600352,2018-07-24,237.0,146748.0,46715.0
SZ300136,2018-07-24,237.0,130163.0,21579.0
SH600111,2018-07-24,236.0,151894.0,9044.0
SH600298,2018-07-24,235.0,146750.0,7279.0
SH600606,2018-07-24,235.0,61632.0,13840.0
SH601881,2018-07-24,233.0,,
SH601600,2018-07-24,233.0,118059.0,25184.0
SZ002235,2018-07-24,233.0,27623.0,4608.0
SH600019,2018-07-24,232.0,173727.0,20106.0
SH600066,2018-07-24,229.0,89594.0,6096.0
SH600068,2018-07-24,228.0,102326.0,17908.0
SZ000709,2018-07-24,227.0,112626.0,5410.0
SZ002081,2018-07-24,227.0,96446.0,4775.0
SZ002839,2018-07-24,227.0,,8234.0
SZ002340,2018-07-24,227.0,135010.0,8287.0
SZ300144,2018-07-24,226.0,120337.0,36727.0
SH600741,2018-07-24,224.0,75738.0,12038.0
SZ002236,2018-07-24,222.0,114487.0,13624.0
SH603180,2018-07-24,220.0,,4110.0
SZ300027,2018-07-24,218.0,222832.0,55365.0
SZ000830,2018-07-24,217.0,58934.0,12808.0
SZ002258,2018-07-24,216.0,,3271.0
SZ001979,2018-07-24,215.0,82931.0,7845.0
SH600587,2018-07-24,214.0,33911.0,5689.0
SH600270,2018-07-24,214.0,37032.0,
SZ300383,2018-07-24,214.0,36651.0,6419.0
SH600763,2018-07-24,213.0,54889.0,15709.0
SZ300496,2018-07-24,210.0,184141.0,11217.0
SH601012,2018-07-24,210.0,77965.0,23576.0
SH600380,2018-07-24,210.0,55006.0,16454.0
SZ300033,2018-07-24,210.0,308879.0,32666.0
SH603019,2018-07-24,205.0,136995.0,14108.0
SH600031,2018-07-24,205.0,229037.0,22393.0
SZ002352,2018-07-24,205.0,82810.0,10992.0
SZ300418,2018-07-24,204.0,45470.0,17040.0
SZ002573,2018-07-24,204.0,70431.0,18572.0
SZ000826,2018-07-24,203.0,51368.0,14392.0
SH601138,2018-07-24,202.0,47660.0,10224.0
SZ002241,2018-07-24,202.0,153882.0,10619.0
SZ300251,2018-07-24,201.0,218618.0,46063.0
SZ002223,2018-07-24,201.0,61235.0,4836.0
SZ002016,2018-07-24,200.0,,4202.0
SZ300676,2018-07-24,199.0,66889.0,19393.0
SH600597,2018-07-24,199.0,75717.0,3731.0
SZ002285,2018-07-24,199.0,101243.0,8974.0
